"timeId","keywordId","count"
22,4,6418
22,15,4513
22,85,3894
22,66,3101
22,23,2377
22,111,2274
22,16,2135
22,6,1718
22,24,1607
22,145,1564
22,401,1517
22,738,1393
22,95,1387
22,27,1089
22,73,1068
22,21,1030
22,84,939
22,1,917
22,9,899
22,110,883
22,132,864
22,126,860
22,153,797
22,112,788
22,28,759
22,224,728
22,94,693
22,1175,648
22,116,637
22,14,635
22,51,617
22,949,563
22,828,557
22,1566,508
22,82,497
22,568,478
22,172,474
22,3224,472
22,30,442
22,718,423
22,827,411
22,191,403
22,1540,386
22,372,384
22,587,377
22,378,368
22,432,368
22,361,347
22,858,343
22,178,337
22,761,332
22,700,328
22,36,315
22,883,310
22,2093,290
22,50,266
22,402,262
22,93,258
22,3103,252
22,268,234
22,2,226
22,356,222
22,3806,220
22,2143,220
22,2870,213
22,778,199
22,413,191
22,622,189
22,6718,187
22,1831,177
22,8284,173
22,992,166
22,850,166
22,362,164
22,2123,160
22,571,158
22,437,158
22,561,157
22,157,155
22,649,155
22,194,155
22,86,154
22,758,151
22,223,151
22,1036,146
22,167,143
22,1901,141
22,1296,136
22,173,136
22,1672,129
22,2849,118
22,8589,115
22,686,110
22,12236,108
22,487,107
22,67,107
22,745,104
22,798,104
23,21,10823
23,14,10131
23,4,10093
23,30,10074
23,10,8196
23,94,5641
23,66,5635
23,95,5180
23,93,4928
23,6,3512
23,15,2774
23,74,2333
23,132,1779
23,1,1658
23,179,1610
23,858,1587
23,24,1578
23,82,1442
23,23,1334
23,51,1115
23,16,1089
23,111,1083
23,36,1055
23,1029,1005
23,50,965
23,145,949
23,27,917
23,9,901
23,391,793
23,2,779
23,201,656
23,761,654
23,455,618
23,126,597
23,738,583
23,110,556
23,157,551
23,34,546
23,239,487
23,949,482
23,28,460
23,172,445
23,691,417
23,73,386
23,1012,381
23,188,365
23,1540,341
23,153,335
23,587,327
23,12,323
23,116,319
23,568,309
23,439,302
23,440,302
23,441,302
23,913,292
23,327,279
23,33,269
23,1397,256
23,61,252
23,2308,252
23,1545,237
23,1122,229
23,871,228
23,475,228
23,586,225
23,585,221
23,1740,220
23,1044,217
23,10097,214
23,1935,213
23,778,211
23,859,211
23,798,208
23,870,207
23,3121,205
23,578,205
23,362,204
23,622,203
23,184,203
23,768,201
23,2281,196
23,58,196
23,1246,194
23,1283,188
23,52,186
23,8417,185
23,1667,183
23,437,183
23,580,181
23,1116,180
23,267,179
23,268,179
23,413,178
23,2123,175
23,3133,175
23,187,174
23,375,170
23,974,169
23,3948,166
24,74,30257
24,4,15690
24,10,13653
24,66,7720
24,15,6664
24,6,4354
24,23,4064
24,51,3606
24,24,3570
24,50,3236
24,30,3189
24,21,3159
24,14,3039
24,73,2877
24,111,2704
24,52,2648
24,16,2364
24,1,2300
24,738,1827
24,36,1731
24,145,1659
24,116,1623
24,132,1518
24,85,1517
24,95,1476
24,761,1386
24,27,1190
24,172,1177
24,110,1121
24,28,1120
24,94,1036
24,126,1010
24,2,992
24,9,899
24,153,870
24,1540,674
24,173,656
24,949,655
24,112,640
24,437,623
24,401,612
24,82,608
24,167,572
24,568,553
24,851,536
24,3121,494
24,870,464
24,718,445
24,3224,424
24,61,420
24,858,418
24,93,418
24,413,417
24,2093,416
24,378,413
24,178,394
24,84,385
24,372,379
24,562,364
24,191,364
24,296,363
24,883,359
24,587,353
24,327,333
24,239,330
24,1175,327
24,700,313
24,157,309
24,194,279
24,758,271
24,482,270
24,1393,270
24,391,267
24,778,265
24,2154,260
24,3806,252
24,2870,251
24,361,248
24,1145,247
24,622,245
24,356,242
24,828,242
24,1831,240
24,379,238
24,268,237
24,2324,237
24,224,231
24,6806,231
24,402,225
24,295,225
24,4629,220
24,992,220
24,4972,218
24,985,216
24,524,211
24,649,193
24,2145,188
24,561,186
24,1360,185
24,105,184
25,74,13798
25,4,10362
25,10,8553
25,66,4379
25,6,2891
25,15,2667
25,51,2411
25,30,2313
25,14,2191
25,50,2169
25,52,2012
25,21,1804
25,24,1574
25,73,1420
25,111,1304
25,23,1242
25,36,1176
25,1,1139
25,761,904
25,95,902
25,9,899
25,16,737
25,116,718
25,132,683
25,145,654
25,85,640
25,172,637
25,82,603
25,126,577
25,94,539
25,2,538
25,738,511
25,27,501
25,3121,494
25,870,458
25,110,455
25,153,430
25,173,419
25,437,389
25,949,369
25,562,364
25,851,345
25,28,336
25,167,320
25,157,305
25,568,304
25,112,299
25,93,278
25,61,267
25,2154,260
25,296,247
25,1145,247
25,858,241
25,413,226
25,327,222
25,391,210
25,84,209
25,401,198
25,2324,197
25,372,195
25,178,195
25,239,188
25,828,188
25,1393,187
25,1540,179
25,2093,176
25,3224,173
25,105,169
25,1175,169
25,700,166
25,985,163
25,379,163
25,587,157
25,3806,157
25,1539,150
25,4629,149
25,224,143
25,2145,141
25,191,140
25,295,137
25,179,137
25,2123,134
25,482,133
25,992,129
25,859,129
25,378,119
25,1911,115
25,4508,113
25,649,107
25,67,107
25,850,106
25,1360,103
25,377,103
25,334,102
25,524,102
25,107,100
25,1283,99
25,376,98
25,758,98
25,412,97
26,30,13332
26,4,8583
26,21,8191
26,14,7907
26,10,7321
26,94,5167
26,66,4851
26,95,4174
26,93,3812
26,15,2907
26,6,2853
26,179,2139
26,74,1976
26,24,1858
26,82,1764
26,132,1616
26,23,1292
26,1,1257
26,36,1192
26,16,1127
26,111,1075
26,51,1069
26,201,1013
26,50,986
26,1029,911
26,9,901
26,110,829
26,58,736
26,157,715
26,391,702
26,439,701
26,440,701
26,441,701
26,145,672
26,761,629
26,186,620
26,691,558
26,27,536
26,239,533
26,858,522
26,72,512
26,172,509
26,455,500
26,1044,455
26,870,453
26,184,450
26,267,442
26,738,427
26,12,421
26,2,420
26,170,417
26,2063,404
26,949,404
26,1046,392
26,116,389
26,73,381
26,153,379
26,1012,375
26,5240,367
26,126,366
26,188,365
26,28,360
26,327,345
26,806,332
26,33,329
26,1540,319
26,913,309
26,586,305
26,185,299
26,622,291
26,187,281
26,585,275
26,3121,274
26,115,246
26,105,244
26,1740,237
26,268,236
26,587,235
26,778,231
26,34,230
26,568,228
26,362,224
26,169,222
26,1528,200
26,861,192
26,4523,186
26,61,185
26,2145,180
26,1283,176
26,530,174
26,798,172
26,859,166
26,22,165
26,5974,162
26,529,162
26,262,162
26,379,161
26,1907,159
26,571,158
26,52,156
27,9,41119
27,4,23914
27,1,10874
27,2,9399
27,24,5488
27,82,3956
27,66,2995
27,51,2966
27,10,2813
27,166,2732
27,50,2571
27,391,2337
27,236,2335
27,21,2327
27,132,2129
27,390,2118
27,157,1994
27,178,1991
27,422,1827
27,323,1724
27,27,1488
27,28,1359
27,30,1359
27,1482,1259
27,417,1151
27,67,1086
27,418,1047
27,15,907
27,476,745
27,1368,734
27,55,664
27,35,614
27,36,609
27,415,606
27,480,582
27,6,573
27,23,557
27,52,549
27,68,542
27,1456,541
27,3583,541
27,1915,537
27,414,529
27,2794,515
27,172,510
27,3183,509
27,184,479
27,239,447
27,133,429
27,2130,384
27,568,371
27,5351,364
27,2233,345
27,419,327
27,174,324
27,831,313
27,1073,311
27,315,311
27,145,272
27,179,271
27,851,268
27,2278,252
27,3484,249
27,1277,246
27,111,245
27,7672,239
27,1730,236
27,447,232
27,421,232
27,91,223
27,701,217
27,1375,199
27,102,194
27,606,194
27,1404,193
27,4599,188
27,5350,186
27,852,183
27,8496,178
27,3168,172
27,60,168
27,5872,167
27,175,167
27,126,166
27,331,162
27,4661,160
27,3194,159
27,7918,159
27,16,156
27,1444,156
27,3182,148
27,377,142
27,1834,140
27,3911,138
27,1909,137
27,2178,135
27,385,131
27,76,131
27,1027,131
27,19,130
28,14,15249
28,4,12657
28,10,9715
28,30,8925
28,74,6780
28,51,5265
28,50,4845
28,66,4701
28,6,4031
28,52,3982
28,24,2714
28,82,2686
28,15,2595
28,94,2431
28,93,2251
28,510,2182
28,23,2114
28,956,1903
28,95,1853
28,132,1473
28,36,1412
28,34,1380
28,1,1304
28,156,1144
28,1202,1027
28,16,987
28,61,916
28,9,903
28,179,844
28,21,809
28,27,790
28,738,736
28,761,697
28,1277,691
28,126,672
28,3160,665
28,1029,653
28,28,650
28,568,626
28,33,597
28,111,576
28,455,538
28,949,537
28,391,492
28,73,482
28,157,480
28,2,448
28,524,448
28,172,432
28,112,424
28,1220,403
28,859,400
28,446,387
28,1353,350
28,985,336
28,1540,335
28,153,331
28,145,327
28,1582,318
28,327,315
28,1583,309
28,239,274
28,2928,273
28,587,271
28,475,260
28,167,253
28,58,252
28,116,244
28,320,243
28,45,221
28,379,221
28,2145,218
28,178,215
28,992,214
28,173,205
28,437,205
28,439,204
28,440,204
28,441,204
28,1145,197
28,1116,196
28,17743,191
28,1539,190
28,622,184
28,1393,176
28,191,176
28,2123,176
28,105,174
28,413,173
28,201,169
28,4972,168
28,858,168
28,2281,164
28,296,162
28,362,161
28,3944,160
28,649,158
28,1911,157
28,165,157
28,85,155
29,9,89421
29,4,18740
29,67,7864
29,1,7575
29,2,7367
29,10,5867
29,66,5248
29,68,4992
29,24,4464
29,166,3467
29,82,2610
29,157,2367
29,851,1977
29,27,1894
29,36,1717
29,51,1509
29,236,1492
29,30,1436
29,28,1417
29,21,1198
29,15,1149
29,132,1127
29,50,1117
29,476,998
29,391,872
29,23,844
29,172,817
29,55,813
29,174,787
29,6,686
29,52,683
29,1482,681
29,1368,655
29,178,648
29,239,628
29,422,601
29,480,581
29,35,579
29,390,566
29,859,451
29,568,430
29,606,426
29,179,422
29,8172,366
29,1915,343
29,14,327
29,415,308
29,2794,279
29,1456,274
29,3911,273
29,417,269
29,924,259
29,145,254
29,3468,244
29,323,231
29,184,224
29,151,222
29,447,222
29,133,221
29,1730,221
29,111,221
29,1375,218
29,377,211
29,1027,198
29,16,188
29,1736,188
29,2339,186
29,413,186
29,211,184
29,1261,180
29,418,178
29,148,178
29,2106,176
29,412,175
29,7638,175
29,312,175
29,479,174
29,1277,166
29,905,166
29,7997,165
29,2698,164
29,1444,162
29,288,160
29,327,159
29,73,156
29,105,150
29,6958,148
29,126,148
29,1696,147
29,4077,146
29,701,142
29,76,139
29,2853,138
29,5922,137
29,1073,137
29,85,131
29,421,130
29,1565,126
29,3183,125
29,5872,125
30,4,15873
30,10,12133
30,30,11962
30,66,9934
30,36,4131
30,14,2567
30,24,2493
30,58,2171
30,201,2135
30,179,2064
30,6,1949
30,12,1930
30,27,1791
30,184,1746
30,51,1732
30,21,1641
30,1,1599
30,186,1519
30,2,1503
30,82,1454
30,50,1366
30,185,1363
30,15,1316
30,72,1305
30,187,1266
30,157,1111
30,9,1068
30,28,1043
30,239,956
30,172,945
30,178,931
30,22,913
30,262,909
30,1044,874
30,530,831
30,23,829
30,327,796
30,529,783
30,391,723
30,132,722
30,568,708
30,415,669
30,105,667
30,859,656
30,962,606
30,188,564
30,52,528
30,974,496
30,2698,461
30,1834,458
30,130,458
30,1174,438
30,170,408
30,169,400
30,2349,390
30,263,383
30,238,374
30,264,364
30,761,364
30,806,361
30,74,351
30,586,330
30,1528,299
30,168,298
30,59,290
30,1173,288
30,1046,281
30,949,278
30,106,277
30,16,264
30,413,262
30,830,257
30,126,255
30,215,255
30,3133,239
30,211,234
30,1482,232
30,320,229
30,1283,220
30,175,210
30,585,210
30,115,208
30,288,205
30,4732,202
30,2381,202
30,1539,199
30,452,195
30,1777,195
30,1028,194
30,963,194
30,96,192
30,1460,180
30,1875,179
30,107,179
30,174,177
30,153,176
30,319,174
30,437,171
30,10209,169
30,755,164
31,74,16714
31,4,9756
31,10,8046
31,66,5121
31,15,4859
31,23,3124
31,6,2508
31,24,2373
31,16,1949
31,73,1873
31,111,1592
31,21,1501
31,738,1444
31,1,1393
31,51,1257
31,145,1199
31,116,1139
31,50,1093
31,132,1089
31,30,1088
31,85,1045
31,36,972
31,28,908
31,9,899
31,761,867
31,14,851
31,27,823
31,95,770
31,110,674
31,126,659
31,94,659
31,52,640
31,172,620
31,153,616
31,1540,576
31,949,530
31,2,511
31,82,502
31,401,445
31,718,400
31,112,391
31,3224,384
31,883,335
31,167,334
31,437,309
31,378,308
31,2093,305
31,372,299
31,93,296
31,568,286
31,587,264
31,173,262
31,700,248
31,2870,239
31,84,239
31,858,236
31,356,230
31,191,225
31,778,223
31,194,220
31,413,220
31,758,219
31,402,217
31,268,217
31,1175,217
31,327,209
31,361,208
31,851,208
31,178,204
31,1831,202
31,1393,191
31,622,190
31,487,183
31,157,179
31,482,174
31,239,173
31,992,173
31,6806,167
31,8284,160
31,296,153
31,561,153
31,61,153
31,1036,151
31,3806,151
31,871,145
31,1074,144
31,2123,143
31,4972,134
31,1672,129
31,649,123
31,1026,120
31,1194,120
31,4629,119
31,362,115
31,1426,114
31,926,113
31,3103,111
31,1479,109
31,524,109
31,67,107
32,4,13837
32,10,12501
32,14,10700
32,21,8359
32,66,7745
32,30,7369
32,94,5254
32,93,4217
32,6,4177
32,95,3701
32,15,3130
32,1,2654
32,74,2363
32,36,2328
32,27,1691
32,16,1607
32,82,1457
32,28,1450
32,24,1363
32,51,1292
32,23,1252
32,858,1184
32,2,1125
32,391,1088
32,179,1043
32,50,906
32,9,901
32,761,882
32,1029,872
32,111,844
32,34,812
32,132,786
32,52,682
32,1123,674
32,738,665
32,112,632
32,1824,583
32,145,549
32,327,544
32,1277,544
32,455,541
32,949,538
32,568,530
32,859,509
32,157,475
32,126,472
32,73,439
32,172,437
32,1012,423
32,110,420
32,61,395
32,187,395
32,201,375
32,153,366
32,510,363
32,772,357
32,6953,350
32,1044,346
32,3327,340
32,768,322
32,1124,315
32,1540,295
32,239,281
32,1545,275
32,992,265
32,691,256
32,870,247
32,587,240
32,437,232
32,4359,232
32,622,232
32,1740,230
32,439,229
32,440,229
32,441,229
32,1173,227
32,446,224
32,985,223
32,1397,221
32,116,206
32,580,204
32,413,197
32,475,197
32,861,194
32,178,194
32,268,192
32,167,189
32,33,189
32,331,189
32,267,185
32,2123,184
32,296,180
32,379,179
32,156,172
32,871,170
32,561,156
32,974,154
32,96,153
32,798,153
32,2022,148
33,4,2887
33,10,1013
33,9,898
33,153,674
33,353,582
33,6,516
33,82,496
33,85,493
33,15,440
33,95,380
33,73,334
33,66,321
33,111,288
33,126,280
33,74,228
33,112,215
33,110,212
33,401,196
33,93,183
33,1175,170
33,145,168
33,94,162
33,132,156
33,24,156
33,1296,152
33,23,146
33,194,132
33,157,115
33,67,107
33,21,106
33,203,102
33,84,100
33,174,86
33,814,84
33,68,82
33,27,79
33,798,77
33,1901,76
33,578,73
33,1,69
33,2093,68
33,858,66
33,587,64
33,224,53
33,5372,52
33,1339,51
33,870,51
33,3148,50
33,3624,46
33,949,46
33,30,45
33,2,44
33,1269,43
33,28,41
33,513,41
33,452,39
33,1566,37
33,738,37
33,758,36
33,2854,36
33,362,33
33,12236,32
33,3262,30
33,12900,30
33,378,29
33,167,29
33,172,29
33,9353,28
33,761,27
33,487,27
33,16,27
33,561,25
33,815,25
33,1393,24
33,1122,23
33,2185,23
33,828,23
33,1131,23
33,927,22
33,86,20
33,883,20
33,361,20
33,51,19
33,9057,19
33,181,18
33,649,18
33,50,18
33,686,18
33,1397,18
33,851,17
33,191,17
33,616,17
33,432,17
33,193,17
33,2688,17
33,1010,16
33,294,16
33,2504,16
33,3137,15
33,2324,14
34,4,3071
34,10,1821
34,85,1429
34,153,1229
34,353,966
34,9,898
34,15,817
34,6,693
34,1175,642
34,401,633
34,112,614
34,73,572
34,126,556
34,82,496
34,111,431
34,66,415
34,95,395
34,84,357
34,145,297
34,74,234
34,110,230
34,93,183
34,24,181
34,1296,178
34,132,165
34,94,163
34,194,155
34,23,151
34,203,151
34,1901,135
34,858,134
34,224,132
34,1339,130
34,27,126
34,2093,126
34,587,122
34,157,115
34,21,113
34,67,107
34,3624,102
34,4228,101
34,949,93
34,738,91
34,1,90
34,814,89
34,174,86
34,5372,85
34,28,83
34,68,82
34,758,80
34,798,77
34,2854,77
34,1269,75
34,16,74
34,578,73
34,452,73
34,172,66
34,2,66
34,1131,65
34,167,65
34,513,57
34,561,57
34,3262,56
34,432,55
34,870,53
34,3148,50
34,649,47
34,378,47
34,30,45
34,828,41
34,1566,40
34,12236,39
34,883,38
34,686,37
34,487,36
34,191,36
34,761,35
34,362,34
34,1393,34
34,181,33
34,927,33
34,1046,33
34,2143,32
34,12900,32
34,1010,30
34,1652,29
34,3806,28
34,9353,28
34,86,27
34,3137,27
34,113,26
34,815,25
34,4855,25
34,4462,25
34,294,24
34,1122,23
34,2185,23
34,8313,23
34,968,22
34,2688,22
35,10,7822
35,4,6037
35,15,3405
35,153,3355
35,66,2541
35,74,2417
35,85,2251
35,111,1702
35,126,1569
35,6,1302
35,145,1233
35,73,1212
35,353,1125
35,95,1050
35,16,1022
35,9,898
35,401,843
35,94,765
35,432,672
35,112,651
35,949,639
35,2093,611
35,738,505
35,82,496
35,1,491
35,84,475
35,93,449
35,758,428
35,587,411
35,167,399
35,1175,359
35,402,355
35,24,343
35,132,331
35,172,319
35,1901,317
35,372,312
35,224,307
35,110,293
35,2143,292
35,858,288
35,2123,272
35,761,268
35,181,268
35,219,267
35,27,235
35,21,222
35,23,219
35,3806,217
35,203,216
35,194,214
35,1296,198
35,2,196
35,700,194
35,362,184
35,378,184
35,513,183
35,1269,180
35,8313,176
35,1672,174
35,704,168
35,649,155
35,561,151
35,3339,148
35,5257,145
35,798,143
35,413,140
35,1652,138
35,3262,137
35,157,130
35,373,126
35,850,122
35,968,120
35,4146,115
35,814,109
35,361,108
35,67,107
35,452,106
35,2949,104
35,3137,102
35,437,102
35,5408,101
35,1944,101
35,4196,99
35,686,99
35,5890,95
35,4462,94
35,2594,91
35,487,91
35,28,90
35,828,88
35,86,88
35,294,87
35,1566,87
35,268,86
35,174,86
35,2429,85
35,979,84
35,630,83
35,68,82
36,10,5149
36,4,5005
36,153,2589
36,15,2365
36,66,1830
36,85,1355
36,126,1062
36,111,1000
36,353,957
36,73,926
36,6,911
36,9,897
36,145,687
36,74,629
36,95,596
36,94,591
36,16,580
36,401,569
36,82,496
36,949,443
36,112,442
36,2093,435
36,84,351
36,1,345
36,738,340
36,93,332
36,432,332
36,758,302
36,167,297
36,587,279
36,24,276
36,219,254
36,132,243
36,1175,237
36,402,217
36,181,206
36,110,198
36,27,194
36,2143,193
36,858,192
36,761,188
36,1901,188
36,194,185
36,2123,181
36,224,171
36,23,166
36,203,152
36,3806,149
36,372,149
36,21,146
36,1296,145
36,798,143
36,172,139
36,2,131
36,378,128
36,362,127
36,157,122
36,1672,121
36,704,117
36,5257,113
36,8313,113
36,561,113
36,3339,110
36,67,107
36,649,107
36,513,106
36,1652,106
36,700,102
36,1269,93
36,487,91
36,968,87
36,174,86
36,28,84
36,1944,84
36,68,82
36,86,82
36,452,80
36,979,79
36,3262,79
36,850,77
36,616,77
36,10557,76
36,686,75
36,4146,75
36,814,74
36,4228,73
36,3137,73
36,578,73
36,2594,71
36,1566,69
36,4196,69
36,828,68
36,413,68
36,14009,66
36,4462,64
36,294,62
36,5408,61
36,3565,59
36,48,57
36,5890,56
37,74,13797
37,4,5639
37,10,4457
37,15,2746
37,85,2620
37,66,2484
37,111,1800
37,95,1360
37,16,1276
37,145,1186
37,6,1105
37,23,1077
37,24,928
37,9,898
37,224,819
37,1175,811
37,94,759
37,401,752
37,112,711
37,27,678
37,738,662
37,153,618
37,110,581
37,73,577
37,126,552
37,82,496
37,1566,437
37,949,417
37,21,405
37,432,399
37,132,396
37,28,364
37,372,348
37,84,330
37,1,328
37,858,319
37,378,303
37,700,301
37,191,290
37,51,283
37,587,279
37,172,275
37,93,272
37,828,264
37,116,251
37,758,242
37,361,236
37,268,232
37,3224,226
37,36,204
37,50,202
37,2093,197
37,30,191
37,761,188
37,3806,176
37,2,172
37,718,170
37,437,164
37,402,163
37,2123,150
37,167,147
37,157,146
37,850,145
37,622,144
37,1540,138
37,413,135
37,992,127
37,871,126
37,649,121
37,1012,120
37,1672,120
37,194,114
37,5231,112
37,1010,107
37,67,107
37,2143,106
37,5890,105
37,356,104
37,561,100
37,870,99
37,827,98
37,1831,95
37,568,95
37,362,92
37,757,92
37,181,90
37,6777,90
37,5397,89
37,2870,88
37,373,88
37,1522,88
37,452,86
37,174,86
37,3733,85
37,12236,84
37,798,83
37,68,82
37,487,81
37,239,81
37,353,80
38,4,2764
38,9,896
38,82,496
38,6,416
38,95,361
38,74,215
38,111,195
38,15,177
38,10,163
38,94,157
38,93,151
38,24,148
38,66,142
38,23,138
38,145,133
38,132,132
38,110,127
38,814,121
38,153,119
38,157,111
38,172,108
38,67,107
38,174,86
38,68,82
38,353,80
38,798,77
38,1014,77
38,73,76
38,578,73
38,2,69
38,1,63
38,21,59
38,126,54
38,870,50
38,3148,50
38,30,44
38,16,40
38,9991,31
38,378,28
38,584,27
38,27,23
38,267,23
38,1122,23
38,4576,22
38,51,19
38,50,18
38,1397,18
38,28,18
38,851,17
38,239,17
38,5301,16
38,7962,14
38,3966,14
38,2324,14
38,30654,13
38,50170,13
38,580,13
38,815,13
38,14828,13
38,622,12
38,184,11
38,178,10
38,4738,9
38,896,9
38,15752,9
38,15005,9
38,36994,9
38,362,9
38,1246,9
38,410,8
38,1010,8
38,738,8
38,575,8
38,2504,8
38,3327,8
38,850,8
38,331,7
38,5115,7
38,5872,7
38,1526,7
38,4215,7
38,2385,7
38,421,6
38,13093,6
38,2332,6
38,1635,6
38,80090,6
38,417,6
38,8187,6
38,13264,6
38,179,6
38,1917,6
38,5465,6
38,4010,6
38,1959,6
38,757,6
38,28588,6
38,2651,6
38,81332,6
38,2240,5
39,4,2768
39,9,896
39,6,528
39,82,496
39,95,361
39,74,215
39,111,210
39,15,182
39,24,164
39,94,157
39,93,154
39,10,152
39,66,138
39,132,132
39,153,131
39,23,130
39,145,130
39,157,111
39,67,107
39,814,106
39,110,100
39,9991,97
39,353,92
39,174,86
39,68,82
39,2,79
39,798,77
39,578,73
39,1,73
39,73,72
39,172,70
39,21,60
39,1014,57
39,126,56
39,870,50
39,3148,50
39,30,44
39,267,36
39,112,25
39,2240,25
39,27,23
39,1122,23
39,622,21
39,239,20
39,858,20
39,51,19
39,28,19
39,16,19
39,50,18
39,1397,18
39,3966,18
39,378,18
39,851,17
39,14828,17
39,5301,17
39,85,16
39,584,15
39,452,14
39,4010,14
39,1393,14
39,2324,13
39,3493,13
39,13494,13
39,733,12
39,7360,12
39,580,12
39,7533,11
39,178,10
39,184,10
39,757,9
39,575,9
39,36994,9
39,1010,9
39,4738,9
39,15752,9
39,1246,9
39,13435,9
39,47155,9
39,3348,9
39,1289,8
39,1574,8
39,15005,8
39,2120,8
39,410,8
39,738,8
39,896,8
39,4629,8
39,3327,8
39,3951,8
39,815,7
39,5872,7
39,1526,7
39,992,7
39,1635,7
39,7962,7
39,2385,7
39,421,6
39,2651,6
39,28588,6
39,1540,6
40,4,2709
40,9,896
40,82,496
40,6,472
40,95,361
40,74,216
40,111,193
40,15,161
40,94,157
40,93,151
40,66,145
40,23,144
40,24,138
40,132,133
40,145,114
40,157,111
40,67,107
40,10,101
40,110,98
40,174,86
40,68,82
40,798,77
40,112,74
40,1175,73
40,578,73
40,1,63
40,21,63
40,9991,56
40,126,51
40,870,51
40,73,51
40,3148,50
40,153,50
40,30,44
40,2,44
40,172,31
40,353,28
40,622,27
40,5301,23
40,1122,23
40,27,22
40,16,22
40,1652,21
40,267,21
40,14828,21
40,452,20
40,3966,20
40,51,19
40,28,18
40,1397,18
40,50,18
40,814,18
40,851,17
40,239,16
40,7533,16
40,657,15
40,2504,15
40,580,14
40,1393,14
40,2324,13
40,85,12
40,992,12
40,378,12
40,1271,11
40,4010,11
40,178,10
40,757,10
40,584,9
40,1635,9
40,15752,9
40,36994,9
40,1246,9
40,575,9
40,361,8
40,1010,8
40,3327,8
40,410,8
40,4738,8
40,3138,7
40,1526,7
40,5872,7
40,4546,7
40,184,7
40,2385,7
40,1014,7
40,8187,6
40,417,6
40,13264,6
40,1917,6
40,3348,6
40,179,6
40,1289,6
40,8447,6
40,5465,6
40,81332,6
40,28588,6
40,10752,6
40,2651,6
40,2332,6
40,13281,6
41,4,2675
41,9,896
41,82,496
41,6,376
41,95,361
41,111,224
41,74,217
41,24,163
41,85,158
41,94,157
41,93,151
41,66,146
41,132,133
41,15,133
41,23,130
41,10,120
41,157,111
41,67,107
41,145,105
41,153,101
41,110,98
41,401,93
41,1175,90
41,174,86
41,68,82
41,798,77
41,172,74
41,578,73
41,21,70
41,73,66
41,1,63
41,2854,62
41,353,62
41,2,51
41,870,51
41,1014,51
41,3148,50
41,30,44
41,84,40
41,126,33
41,194,24
41,1122,23
41,27,23
41,112,22
41,4576,21
41,378,21
41,51,19
41,28,19
41,50,18
41,1397,18
41,16,17
41,851,17
41,1202,16
41,686,16
41,858,15
41,2022,14
41,580,14
41,859,13
41,2324,13
41,1296,12
41,3624,12
41,86,12
41,992,11
41,224,11
41,178,10
41,738,10
41,191,10
41,5372,9
41,203,9
41,36994,9
41,1246,9
41,432,9
41,193,9
41,622,9
41,1901,9
41,1481,9
41,1393,9
41,1339,9
41,587,9
41,15752,9
41,3327,8
41,410,8
41,575,8
41,39026,8
41,513,8
41,7360,8
41,4738,8
41,184,8
41,1131,7
41,9991,7
41,1526,7
41,821,7
41,1811,7
41,362,7
41,896,7
41,2385,7
41,2651,7
41,5872,7
41,4877,6
41,417,6
42,4,2667
42,9,896
42,85,662
42,82,496
42,401,451
42,27,419
42,6,381
42,95,361
42,112,333
42,1566,254
42,10,238
42,74,226
42,111,213
42,1175,180
42,15,171
42,21,161
42,24,158
42,94,157
42,93,151
42,66,149
42,84,148
42,23,141
42,132,137
42,153,117
42,110,116
42,145,115
42,157,111
42,67,107
42,224,103
42,28,98
42,432,89
42,1339,89
42,174,86
42,858,82
42,68,82
42,73,82
42,798,77
42,203,74
42,578,73
42,353,72
42,126,69
42,1296,68
42,193,63
42,1,59
42,1202,52
42,870,52
42,3148,50
42,828,47
42,239,45
42,191,45
42,30,44
42,194,42
42,2,40
42,1652,32
42,3624,32
42,2854,31
42,4175,30
42,4602,27
42,814,26
42,25925,25
42,1122,23
42,378,20
42,51,19
42,587,19
42,1397,18
42,86,18
42,50,18
42,2588,18
42,851,17
42,1131,15
42,2324,15
42,1901,15
42,296,14
42,172,14
42,13741,14
42,649,13
42,622,12
42,3126,12
42,738,12
42,2504,11
42,686,11
42,513,11
42,859,11
42,580,11
42,295,10
42,992,10
42,178,10
42,616,10
42,4228,10
42,6777,10
42,25837,10
42,2093,10
42,16,10
42,36994,9
42,15005,9
42,488,9
42,1246,9
42,2185,9
42,821,9
42,4877,9
43,4,2780
43,9,896
43,6,510
43,95,504
43,82,496
43,85,466
43,10,465
43,111,378
43,15,316
43,145,274
43,112,274
43,401,261
43,66,243
43,74,222
43,73,207
43,1175,195
43,94,165
43,153,159
43,93,151
43,24,149
43,132,146
43,126,143
43,23,136
43,84,132
43,110,120
43,194,119
43,157,113
43,224,111
43,67,107
43,353,106
43,21,106
43,28,90
43,174,86
43,858,86
43,68,82
43,1,81
43,193,78
43,203,78
43,798,77
43,578,73
43,27,64
43,1296,60
43,2,57
43,1339,56
43,870,50
43,3148,50
43,30,44
43,1652,44
43,1131,37
43,172,36
43,413,31
43,191,30
43,11400,30
43,2854,29
43,1566,28
43,587,28
43,1901,27
43,738,24
43,3624,23
43,513,23
43,16,23
43,1122,23
43,12900,21
43,4228,21
43,5372,20
43,113,20
43,686,20
43,51,20
43,50,19
43,580,19
43,649,18
43,2093,18
43,1397,18
43,851,17
43,239,17
43,896,17
43,949,17
43,378,17
43,761,16
43,622,16
43,2324,15
43,9148,15
43,1014,14
43,452,14
43,2588,14
43,362,13
43,657,13
