timeId,name,keywordId,count
18,Partei: CDU,508,359
18,Partei; SPD,509,355
18,Zeichnung,28,353
18,Kosmetika,2167,349
18,Skulptur,15,346
18,Kunst,421,345
18,Kongress,2651,336
18,Mehrbändiges Werk,859,323
18,Zeichenkunst,27,323
18,Frisör,3168,319
18,Literatur,1046,311
18,Druck,51,310
18,Amtsbücher,30,304
18,Print,236,303
18,Ingenieurwissenschaften und Maschinenbau,253,298
18,Kontaktbogen,11,293
18,Paläontologie,2355,280
18,Photographie,1368,278
18,"Grafische Verfahren, Drucke",500,275
18,Collagekunst,7869,271
18,Wohn- und Geschäftshaus,327,265
18,Management,427,250
18,"Bernhardt, Monika",6945,223
18,"Fotografie, Computerkunst",501,221
18,Schloß,985,219
18,Band,179,212
18,Deutsch,1226,206
18,Zeitschrift,186,200
18,Luftbild,2726,198
18,Philosophie,780,196
18,"Erziehung, Schul- und Bildungswesen",262,196
18,"Handel, Kommunikation, Verkehr",196,195
18,Ausstellung,575,190
18,Wandbild,145,188
18,Kunstgewerbe,6,186
18,Partei: Grüne,4307,181
18,Kommunalpolitik,3773,179
18,"Sozialwissenschaften, Soziologie, Anthropologie",39,170
18,Staatsbibliotheken,1771,169
18,Finanzen,1942,168
18,Baustellen | Bauplätze,749,167
18,Rezeption,4093,166
18,Bundestagswahl 1998,4795,166
18,Chemische Synthese,2190,163
18,Bildwerke / Bildende Kunst,1736,161
18,Wandmalerei,111,157
18,ehemalige DDR,6074,150
18,Schule,479,148
18,Pläne,5548,147
18,Russisch,248,142
18,Landwirtschaft,45,140
18,"Soziale Probleme, Sozialdienste, Versicherungen",1542,138
18,Zeichnung / Grafik,415,138
18,Ausstellungen,1377,136
18,Rechtswesen,3037,135
18,Körperpflege,3824,134
18,Kommentar,3571,133
18,"Hausbau, Bauhandwerk",977,133
18,Prozeß,5549,131
18,Schriftsteller,2867,129
19,Monographie,14,23803
19,Fotos,4,19415
19,Urkunden,74,14659
19,Architektur,10,14461
19,Amtsbücher,30,11968
19,Druck,51,9254
19,Druckgrafik,50,8256
19,Ortskatalog zur Kunst und Architektur,66,7520
19,Technik-Katalog,52,6916
19,Kunstgewerbe,6,6211
19,Bild,24,5411
19,Skulptur,15,4504
19,Tafelmalerei,23,4009
19,Leichenpredigt,510,3792
19,Historische Drucke,956,2902
19,Karten und Pläne,82,2797
19,Deckenmalerei,94,2771
19,Deckenbild,93,2438
19,Malerei,132,2251
19,Fotografie,1,2247
19,Freskomalerei,95,2237
19,Wohnhaus,36,2152
19,Gelegenheitsschrift:Tod,34,1682
19,Theologie,1202,1581
19,Dissertation:jur.,156,1568
19,Band,179,1560
19,Enthaltenes Werk,61,1549
19,Zeichenkunst,27,1549
19,Statue,16,1458
19,Monografie,21,1388
19,Druckgraphik,568,1236
19,Relief,73,1160
19,Sakralraumskulptur,738,1155
19,Wandmalerei,111,1128
19,Zeichnung,28,1011
19,Buch,1277,1005
19,Schloss,761,989
19,Geometrie,524,980
19,Kirche,126,980
19,Historische Drucke: 1601 bis 1700,3160,952
19,Personalakten,9,903
19,Grabskulptur,172,894
19,Lyrik,33,891
19,Verordnung,1029,861
19,Nachlässe,157,838
19,Kartenforum,391,824
19,Foto,2,799
19,Dissertation:phil.,1353,737
19,Kirche (evangelisch),949,726
19,Einblattdruck,455,660
19,Rechtswissenschaft,1220,651
19,Buchkunst,112,606
19,Dissertation:theol.,446,573
19,Altarskulptur,116,535
19,Mehrbändiges Werk,859,526
19,Altar,1540,520
19,Deckendekoration,1012,517
19,Mechanik,2928,500
19,Bauskulptur,153,498
19,Wandbild,145,498
19,Epitaph,173,493
19,Bildfeld,110,451
19,Wohn- und Geschäftshaus,327,440
19,mehrbändiges Werk,105,432
19,Portal,167,421
19,Zyklus,362,412
19,gefaßt (polychrom),1907,408
19,"Zeitschriften, fortlaufende Sammelwerke",201,407
19,Kirche (katholisch),587,403
19,Buchmalerei,85,401
19,Online-Publikation,178,399
19,Kanzel,379,394
19,Grabstein,239,390
19,Schloß,985,365
19,Rathaus,437,362
19,Urkunde,191,353
19,Veröffentlichung,2145,345
19,Altkarte,1539,330
19,Theosophie,165,328
19,Atlant,1582,328
19,Amtsdruckschrift / Gesetzessammlung / Verordnung / Vertrag / Gesetz / Edikt,475,322
19,Physik,320,318
19,Deutsche Fotothek,1583,315
19,Grabmal,413,296
19,Ständebuch,1145,295
19,Textilkunst,992,295
19,Statuette,622,292
19,Brunnen,296,289
19,"Nachrichtenmedien, Journalismus, Verlagswesen",58,277
19,Gelegenheitsschrift:Hochzeit,2142,258
19,Streitschrift:theol.,3944,248
19,Gemälde,377,248
19,Chronik,4254,244
19,Flugschrift,1934,242
19,Varia,1283,242
19,Schmiedekunst,1393,238
19,Wissenschaftskunde / Literärgeschichte,17743,238
19,DigiWunschbuch,107,237
19,Gemäldesammlung,376,234
19,Schrank,1911,229
20,Fotos,4,11347
20,Monographie,14,8568
20,Urkunden,74,8087
20,Architektur,10,7791
20,Ortskatalog zur Kunst und Architektur,66,4757
20,Druck,51,4167
20,Amtsbücher,30,3563
20,Kunstgewerbe,6,3504
20,Druckgrafik,50,3426
20,Bild,24,3341
20,Technik-Katalog,52,2949
20,Skulptur,15,2492
20,Tafelmalerei,23,2359
20,Leichenpredigt,510,1610
20,Fotografie,1,1294
20,Wohnhaus,36,1292
20,Malerei,132,1113
20,Historische Drucke,956,999
20,Zeichenkunst,27,933
20,Personalakten,9,900
20,Relief,73,840
20,Druckgraphik,568,783
20,Wandmalerei,111,727
20,Band,179,723
20,Statue,16,710
20,Monografie,21,696
20,Nachlässe,157,666
20,Schloss,761,634
20,Enthaltenes Werk,61,633
20,Karten und Pläne,82,610
20,Freskomalerei,95,607
20,Sakralraumskulptur,738,558
20,Theologie,1202,555
20,Deckenmalerei,94,550
20,Geometrie,524,532
20,Grabskulptur,172,529
20,Zeichnung,28,507
20,Kirche,126,497
20,Kirche (evangelisch),949,436
20,Dissertation:jur.,156,424
20,Foto,2,410
20,gefaßt (polychrom),1907,407
20,Deckendekoration,1012,405
20,Dissertation:phil.,1353,387
20,Altarskulptur,116,358
20,Deckenbild,93,356
20,Buchmalerei,85,352
20,Kartenforum,391,327
20,Bildfeld,110,325
20,Buch,1277,316
20,Epitaph,173,310
20,Wandbild,145,309
20,Gelegenheitsschrift:Tod,34,302
20,Lyrik,33,294
20,Historische Drucke: 1601 bis 1700,3160,287
20,Wohn- und Geschäftshaus,327,282
20,Zyklus,362,270
20,Bauskulptur,153,265
20,mehrbändiges Werk,105,258
20,Rechtswissenschaft,1220,248
20,Altar,1540,243
20,Rathaus,437,238
20,"Zeitschriften, fortlaufende Sammelwerke",201,238
20,Mechanik,2928,227
20,Portal,167,227
20,Bildseite,84,217
20,Verordnung,1029,208
20,Kanzel,379,206
20,Chronik,4254,205
20,Online-Publikation,178,191
20,Buchkunst,112,187
20,Dissertation:theol.,446,186
20,Kirche (katholisch),587,186
20,Urkunde,191,177
20,Buchillustration,883,176
20,Theosophie,165,171
20,Brunnen,296,171
20,Gemälde,377,164
20,Gelegenheitsschrift:Hochzeit,2142,163
20,Gemäldesammlung,376,159
20,Statuette,622,159
20,Schmiedekunst,1393,156
20,Lied,851,153
20,Grabstein,239,152
20,Dorfkirche,2123,149
20,sonstiger Text,828,148
20,Altkarte,1539,146
20,Grabmal,413,144
20,Textilkunst,992,143
20,Glasmalerei,372,138
20,Glasbild,700,138
20,Schrank,1911,138
20,Mehrbändiges Werk,859,128
20,Burg,2093,127
20,Veröffentlichung,2145,127
20,Enkaustik,4420,126
20,Einblattdruck,455,126
20,Grabplatte,926,126
20,Kriegskunde,3337,125
20,Waffe,2324,123
21,Urkunden,74,34818
21,Architektur,10,8805
21,Fotos,4,8361
21,Skulptur,15,6298
21,Buchmalerei,85,5938
21,Ortskatalog zur Kunst und Architektur,66,4468
21,Wandmalerei,111,3571
21,Tafelmalerei,23,3122
21,Statue,16,3007
21,Wandbild,145,2406
21,Freskomalerei,95,2235
21,Bild,24,2169
21,Kunstgewerbe,6,2163
21,liturgischer Text,401,2086
21,Sakralraumskulptur,738,1828
21,Zeichenkunst,27,1651
21,Miniatur,224,1445
21,Relief,73,1432
21,Buchseite,1175,1310
21,Buchkunst,112,1306
21,Bildfeld,110,1258
21,Deckenmalerei,94,1216
21,Bauskulptur,153,1214
21,Kirche,126,1170
21,Monografie,21,1165
21,Fotografie,1,1122
21,Bildseite,84,1101
21,Malerei,132,1044
21,Zeichnung,28,1035
21,Personalakten,9,899
21,Miniatur (in der Kolumne),1566,848
21,Druck,51,843
21,Altarskulptur,116,811
21,sonstiger Text,828,792
21,Kirche (evangelisch),949,745
21,biblischer Text,432,709
21,Glasmalerei,372,694
21,Urkunde,191,689
21,Grabskulptur,172,688
21,Monographie,14,665
21,liturgischer Text &amp; Gebetbuch,3224,634
21,Glasbild,700,598
21,Kirche (katholisch),587,556
21,Retabel,718,543
21,Amtsbücher,30,542
21,Reliefplastik,378,537
21,Handschrift,858,536
21,Druckgraphik,568,524
21,Rundplastik,361,522
21,Karten und Pläne,82,497
21,Altar,1540,482
21,Miniatur (halbseitig),827,466
21,Druckgrafik,50,450
21,Gruppe (2-figurig),268,405
21,Wohnhaus,36,400
21,Schloss,761,398
21,historisierte Initiale,402,371
21,Burg,2093,366
21,Deckenbild,93,362
21,Foto,2,354
21,Online-Publikation,178,338
21,Buchillustration,883,316
21,Altarflügel (Innenseite),356,315
21,Turm,3806,311
21,Grabmal,413,307
21,Portalskulptur,758,306
21,Schlussstein,2143,296
21,Statuette,622,275
21,Altarflügel,2870,274
21,Rathaus,437,271
21,Gewölbedekoration,3103,268
21,Altarbild,778,256
21,Stadttor,850,254
21,Portal,167,242
21,Kapelle,649,240
21,Gruppe,1831,240
21,Zyklus,362,230
21,Textilkunst,992,229
21,Altarflügel (Außenseite),8284,218
21,Sitzfigur,1672,216
21,Kruzifix,561,210
21,Dorfkirche,2123,193
21,Gruppe (3-figurig),1036,191
21,Miniatur (in der Bordüre),6718,189
21,Epitaph,173,189
21,Sekkomalerei,487,188
21,sonstiger Text &amp; Chronik,5231,188
21,theologischer Text,86,188
21,Initiale,1296,187
21,Gewölbebild,871,186
21,Schriftkunst,194,185
21,Klosterkirche,1901,182
21,Büste,571,175
21,historisierte Initiale (4-zeilig),1522,169
21,Torturm,5890,169
21,Grabstein,239,162
21,Nachlässe,157,155
21,Fenster,373,152
21,sonstiger Text &amp; Reisewerk,223,151
21,Konsole,181,150
22,Urkunden,74,21330
22,Architektur,10,6542
22,Fotos,4,6418
22,Skulptur,15,4513
22,Buchmalerei,85,3894
22,Ortskatalog zur Kunst und Architektur,66,3101
22,Tafelmalerei,23,2377
22,Wandmalerei,111,2274
22,Statue,16,2135
22,Kunstgewerbe,6,1718
22,Bild,24,1607
22,Wandbild,145,1564
22,liturgischer Text,401,1517
22,Sakralraumskulptur,738,1393
22,Freskomalerei,95,1387
22,Zeichenkunst,27,1089
22,Relief,73,1068
22,Monografie,21,1030
22,Bildseite,84,939
22,Fotografie,1,917
22,Personalakten,9,899
22,Bildfeld,110,883
22,Malerei,132,864
22,Kirche,126,860
22,Bauskulptur,153,797
22,Buchkunst,112,788
22,Zeichnung,28,759
22,Miniatur,224,728
22,Deckenmalerei,94,693
22,Buchseite,1175,648
22,Altarskulptur,116,637
22,Monographie,14,635
22,Druck,51,617
22,Kirche (evangelisch),949,563
22,sonstiger Text,828,557
22,Miniatur (in der Kolumne),1566,508
22,Karten und Pläne,82,497
22,Druckgraphik,568,478
22,Grabskulptur,172,474
22,liturgischer Text &amp; Gebetbuch,3224,472
22,Amtsbücher,30,442
22,Retabel,718,423
22,Miniatur (halbseitig),827,411
22,Urkunde,191,403
22,Altar,1540,386
22,Glasmalerei,372,384
22,Kirche (katholisch),587,377
22,Reliefplastik,378,368
22,biblischer Text,432,368
22,Rundplastik,361,347
22,Handschrift,858,343
22,Online-Publikation,178,337
22,Schloss,761,332
22,Glasbild,700,328
22,Wohnhaus,36,315
22,Buchillustration,883,310
22,Burg,2093,290
22,Druckgrafik,50,266
22,historisierte Initiale,402,262
22,Deckenbild,93,258
22,Gewölbedekoration,3103,252
22,Gruppe (2-figurig),268,234
22,Foto,2,226
22,Altarflügel (Innenseite),356,222
22,Turm,3806,220
22,Schlussstein,2143,220
22,Altarflügel,2870,213
22,Altarbild,778,199
22,Grabmal,413,191
22,Statuette,622,189
22,Miniatur (in der Bordüre),6718,187
22,Gruppe,1831,177
22,Altarflügel (Außenseite),8284,173
22,Textilkunst,992,166
22,Stadttor,850,166
22,Zyklus,362,164
22,Dorfkirche,2123,160
22,Rathaus,437,158
22,Büste,571,158
22,Kruzifix,561,157
22,Kapelle,649,155
22,Schriftkunst,194,155
22,Nachlässe,157,155
22,theologischer Text,86,154
22,sonstiger Text &amp; Reisewerk,223,151
22,Portalskulptur,758,151
22,Gruppe (3-figurig),1036,146
22,Portal,167,143
22,Klosterkirche,1901,141
22,Initiale,1296,136
22,Epitaph,173,136
22,Sitzfigur,1672,129
22,Zeichnung (halbseitig),2849,118
22,Miserikordie,8589,115
22,Reliquiar,686,110
22,sonstiger Text &amp; Heiligenleben,12236,108
22,Sekkomalerei,487,107
22,Schellackplatte,67,107
22,Innendekoration,798,104
22,Palazzo,745,104
23,Monografie,21,10823
23,Monographie,14,10131
23,Fotos,4,10093
23,Amtsbücher,30,10074
23,Architektur,10,8196
23,Deckenmalerei,94,5641
23,Ortskatalog zur Kunst und Architektur,66,5635
23,Freskomalerei,95,5180
23,Deckenbild,93,4928
23,Kunstgewerbe,6,3512
23,Skulptur,15,2774
23,Urkunden,74,2333
23,Malerei,132,1779
23,Fotografie,1,1658
23,Band,179,1610
23,Handschrift,858,1587
23,Bild,24,1578
23,Karten und Pläne,82,1442
23,Tafelmalerei,23,1334
23,Druck,51,1115
23,Statue,16,1089
23,Wandmalerei,111,1083
23,Wohnhaus,36,1055
23,Verordnung,1029,1005
23,Druckgrafik,50,965
23,Wandbild,145,949
23,Zeichenkunst,27,917
23,Personalakten,9,901
23,Kartenforum,391,793
23,Foto,2,779
23,"Zeitschriften, fortlaufende Sammelwerke",201,656
23,Schloss,761,654
23,Einblattdruck,455,618
23,Kirche,126,597
23,Sakralraumskulptur,738,583
23,Bildfeld,110,556
23,Nachlässe,157,551
23,Gelegenheitsschrift:Tod,34,546
23,Grabstein,239,487
23,Kirche (evangelisch),949,482
23,Zeichnung,28,460
23,Grabskulptur,172,445
23,VD18 digital,691,417
23,Relief,73,386
23,Deckendekoration,1012,381
23,"Theologie, Christentum",188,365
23,Altar,1540,341
23,Bauskulptur,153,335
23,Kirche (katholisch),587,327
23,Recht,12,323
23,Altarskulptur,116,319
23,Druckgraphik,568,309
23,Französische Literatur,439,302
23,"Italienische, rumänische, rätoromanische Literatur",440,302
23,Spanische und portugiesische Literatur,441,302
23,Decke,913,292
23,Wohn- und Geschäftshaus,327,279
23,Lyrik,33,269
23,Glasgefäß,1397,256
23,Enthaltenes Werk,61,252
23,Sinfonien,2308,252
23,Dissertation:med.,1545,237
23,Supraporte,1122,229
23,Amtsdruckschrift / Gesetzessammlung / Verordnung / Vertrag / Gesetz / Edikt,475,228
23,Gewölbebild,871,228
23,"Biografie, Genealogie, Heraldik",586,225
23,"Plastik, Numismatik, Keramik, Metallkunst",585,221
23,Libretto,1740,220
23,"Literatur, Rhetorik, Literaturwissenschaft",1044,217
23,Konzerte,10097,214
23,Lyrik / Lied / Elegie / Ballade / Epigramm,1935,213
23,Mehrbändiges Werk,859,211
23,Altarbild,778,211
23,Innendekoration,798,208
23,Wanddekoration,870,207
23,Tapete,578,205
23,stuckiert,3121,205
23,Zyklus,362,204
23,Statuette,622,203
23,Geschichte,184,203
23,Epikedeion,768,201
23,Hochschulschrift,2281,196
23,"Nachrichtenmedien, Journalismus, Verlagswesen",58,196
23,vergoldet,1246,194
23,Varia,1283,188
23,Technik-Katalog,52,186
23,Freskomalerei?,8417,185
23,Rathaus,437,183
23,Kuppelbild,1667,183
23,Vase,580,181
23,Gelegenheitsschrift:Einladung,1116,180
23,Keramik,267,179
23,Gruppe (2-figurig),268,179
23,Grabmal,413,178
23,Ansicht,3133,175
23,Dorfkirche,2123,175
23,Bauernhof,187,174
23,Streitschrift:jur.,375,170
23,Geschichte Europas,974,169
23,Sonaten,3948,166
24,Urkunden,74,30257
24,Fotos,4,15690
24,Architektur,10,13653
24,Ortskatalog zur Kunst und Architektur,66,7720
24,Skulptur,15,6664
24,Kunstgewerbe,6,4354
24,Tafelmalerei,23,4064
24,Druck,51,3606
24,Bild,24,3570
24,Druckgrafik,50,3236
24,Amtsbücher,30,3189
24,Monografie,21,3159
24,Monographie,14,3039
24,Relief,73,2877
24,Wandmalerei,111,2704
24,Technik-Katalog,52,2648
24,Statue,16,2364
24,Fotografie,1,2300
24,Sakralraumskulptur,738,1827
24,Wohnhaus,36,1731
24,Wandbild,145,1659
24,Altarskulptur,116,1623
24,Malerei,132,1518
24,Buchmalerei,85,1517
24,Freskomalerei,95,1476
24,Schloss,761,1386
24,Zeichenkunst,27,1190
24,Grabskulptur,172,1177
24,Bildfeld,110,1121
24,Zeichnung,28,1120
24,Deckenmalerei,94,1036
24,Kirche,126,1010
24,Foto,2,992
24,Personalakten,9,899
24,Bauskulptur,153,870
24,Altar,1540,674
24,Epitaph,173,656
24,Kirche (evangelisch),949,655
24,Buchkunst,112,640
24,Rathaus,437,623
24,liturgischer Text,401,612
24,Karten und Pläne,82,608
24,Portal,167,572
24,Druckgraphik,568,553
24,Lied,851,536
24,stuckiert,3121,494
24,Wanddekoration,870,464
24,Retabel,718,445
24,liturgischer Text &amp; Gebetbuch,3224,424
24,Enthaltenes Werk,61,420
24,Handschrift,858,418
24,Deckenbild,93,418
24,Grabmal,413,417
24,Burg,2093,416
24,Reliefplastik,378,413
24,Online-Publikation,178,394
24,Bildseite,84,385
24,Glasmalerei,372,379
24,Geldwesen,562,364
24,Urkunde,191,364
24,Brunnen,296,363
24,Buchillustration,883,359
24,Kirche (katholisch),587,353
24,Wohn- und Geschäftshaus,327,333
24,Grabstein,239,330
24,Buchseite,1175,327
24,Glasbild,700,313
24,Nachlässe,157,309
24,Schriftkunst,194,279
24,Portalskulptur,758,271
24,Schmiedekunst,1393,270
24,Hochaltar,482,270
24,Kartenforum,391,267
24,Altarbild,778,265
24,Bergwerk,2154,260
24,Turm,3806,252
24,Altarflügel,2870,251
24,Rundplastik,361,248
24,Ständebuch,1145,247
24,Statuette,622,245
24,sonstiger Text,828,242
24,Altarflügel (Innenseite),356,242
24,Gruppe,1831,240
24,Kanzel,379,238
24,Waffe,2324,237
24,Gruppe (2-figurig),268,237
24,Renaissance,6806,231
24,Miniatur,224,231
24,historisierte Initiale,402,225
24,Brunnenskulptur,295,225
24,Palast,4629,220
24,Textilkunst,992,220
24,Astronomie,4972,218
24,Schloß,985,216
24,Geometrie,524,211
24,Kapelle,649,193
24,Veröffentlichung,2145,188
24,Kruzifix,561,186
24,Wappen,1360,185
24,mehrbändiges Werk,105,184
25,Urkunden,74,13798
25,Fotos,4,10362
25,Architektur,10,8553
25,Ortskatalog zur Kunst und Architektur,66,4379
25,Kunstgewerbe,6,2891
25,Skulptur,15,2667
25,Druck,51,2411
25,Amtsbücher,30,2313
25,Monographie,14,2191
25,Druckgrafik,50,2169
25,Technik-Katalog,52,2012
25,Monografie,21,1804
25,Bild,24,1574
25,Relief,73,1420
25,Wandmalerei,111,1304
25,Tafelmalerei,23,1242
25,Wohnhaus,36,1176
25,Fotografie,1,1139
25,Schloss,761,904
25,Freskomalerei,95,902
25,Personalakten,9,899
25,Statue,16,737
25,Altarskulptur,116,718
25,Malerei,132,683
25,Wandbild,145,654
25,Buchmalerei,85,640
25,Grabskulptur,172,637
25,Karten und Pläne,82,603
25,Kirche,126,577
25,Deckenmalerei,94,539
25,Foto,2,538
25,Sakralraumskulptur,738,511
25,Zeichenkunst,27,501
25,stuckiert,3121,494
25,Wanddekoration,870,458
25,Bildfeld,110,455
25,Bauskulptur,153,430
25,Epitaph,173,419
25,Rathaus,437,389
25,Kirche (evangelisch),949,369
25,Geldwesen,562,364
25,Lied,851,345
25,Zeichnung,28,336
25,Portal,167,320
25,Nachlässe,157,305
25,Druckgraphik,568,304
25,Buchkunst,112,299
25,Deckenbild,93,278
25,Enthaltenes Werk,61,267
25,Bergwerk,2154,260
25,Brunnen,296,247
25,Ständebuch,1145,247
25,Handschrift,858,241
25,Grabmal,413,226
25,Wohn- und Geschäftshaus,327,222
25,Kartenforum,391,210
25,Bildseite,84,209
25,liturgischer Text,401,198
25,Waffe,2324,197
25,Glasmalerei,372,195
25,Online-Publikation,178,195
25,sonstiger Text,828,188
25,Grabstein,239,188
25,Schmiedekunst,1393,187
25,Altar,1540,179
25,Burg,2093,176
25,liturgischer Text &amp; Gebetbuch,3224,173
25,Buchseite,1175,169
25,mehrbändiges Werk,105,169
25,Glasbild,700,166
25,Schloß,985,163
25,Kanzel,379,163
25,Turm,3806,157
25,Kirche (katholisch),587,157
25,Altkarte,1539,150
25,Palast,4629,149
25,Miniatur,224,143
25,Veröffentlichung,2145,141
25,Urkunde,191,140
25,Band,179,137
25,Brunnenskulptur,295,137
25,Dorfkirche,2123,134
25,Hochaltar,482,133
25,Mehrbändiges Werk,859,129
25,Textilkunst,992,129
25,Reliefplastik,378,119
25,Schrank,1911,115
25,Harnisch,4508,113
25,Kapelle,649,107
25,Schellackplatte,67,107
25,Stadttor,850,106
25,Wappen,1360,103
25,Gemälde,377,103
25,Geometrie,524,102
25,Württembergische Kunstkammer; Edles Metall,334,102
25,DigiWunschbuch,107,100
25,Varia,1283,99
25,Portalskulptur,758,98
25,Gemäldesammlung,376,98
25,Statuette,622,97
26,Amtsbücher,30,13332
26,Fotos,4,8583
26,Monografie,21,8191
26,Monographie,14,7907
26,Architektur,10,7321
26,Deckenmalerei,94,5167
26,Ortskatalog zur Kunst und Architektur,66,4851
26,Freskomalerei,95,4174
26,Deckenbild,93,3812
26,Skulptur,15,2907
26,Kunstgewerbe,6,2853
26,Band,179,2139
26,Urkunden,74,1976
26,Bild,24,1858
26,Karten und Pläne,82,1764
26,Malerei,132,1616
26,Tafelmalerei,23,1292
26,Fotografie,1,1257
26,Wohnhaus,36,1192
26,Statue,16,1127
26,Wandmalerei,111,1075
26,Druck,51,1069
26,"Zeitschriften, fortlaufende Sammelwerke",201,1013
26,Druckgrafik,50,986
26,Verordnung,1029,911
26,Personalakten,9,901
26,Bildfeld,110,829
26,"Nachrichtenmedien, Journalismus, Verlagswesen",58,736
26,Nachlässe,157,715
26,Kartenforum,391,702
26,Französische Literatur,439,701
26,"Italienische, rumänische, rätoromanische Literatur",440,701
26,Spanische und portugiesische Literatur,441,701
26,Wandbild,145,672
26,Schloss,761,629
26,Zeitschrift,186,620
26,VD18 digital,691,558
26,Zeichenkunst,27,536
26,Grabstein,239,533
26,Handschrift,858,522
26,Politik,72,512
26,Grabskulptur,172,509
26,Einblattdruck,455,500
26,"Literatur, Rhetorik, Literaturwissenschaft",1044,455
26,Wanddekoration,870,453
26,Geschichte,184,450
26,Keramik,267,442
26,Sakralraumskulptur,738,427
26,Recht,12,421
26,Foto,2,420
26,Naturwissenschaften,170,417
26,Kirche (evangelisch),949,404
26,Frankreich,2063,404
26,Literatur,1046,392
26,Altarskulptur,116,389
26,Relief,73,381
26,Bauskulptur,153,379
26,Deckendekoration,1012,375
26,Geschichte 1724-1955,5240,367
26,Kirche,126,366
26,"Theologie, Christentum",188,365
26,Zeichnung,28,360
26,Wohn- und Geschäftshaus,327,345
26,Zoologica,806,332
26,Lyrik,33,329
26,Altar,1540,319
26,Decke,913,309
26,"Biografie, Genealogie, Heraldik",586,305
26,Quelle,185,299
26,Statuette,622,291
26,Bauernhof,187,281
26,"Plastik, Numismatik, Keramik, Metallkunst",585,275
26,stuckiert,3121,274
26,Wirtschaft,115,246
26,mehrbändiges Werk,105,244
26,Libretto,1740,237
26,Gruppe (2-figurig),268,236
26,Kirche (katholisch),587,235
26,Altarbild,778,231
26,Gelegenheitsschrift:Tod,34,230
26,Druckgraphik,568,228
26,Zyklus,362,224
26,"Allgemeines, Wissenschaft",169,222
26,Mathematica,1528,200
26,Gartenskulptur,861,192
26,Kontretänze,4523,186
26,Enthaltenes Werk,61,185
26,Veröffentlichung,2145,180
26,Varia,1283,176
26,Geschichte Deutschlands,530,174
26,Innendekoration,798,172
26,Mehrbändiges Werk,859,166
26,"Medizin, Gesundheit",22,165
26,"Geografie, Reisen (Deutschland)",529,162
26,Triosonaten,5974,162
26,"Erziehung, Schul- und Bildungswesen",262,162
26,Kanzel,379,161
26,gefaßt (polychrom),1907,159
26,Büste,571,158
26,Technik-Katalog,52,156
27,Personalakten,9,41119
27,Fotos,4,23914
27,Fotografie,1,10874
27,Foto,2,9399
27,Bild,24,5488
27,Karten und Pläne,82,3956
27,Ortskatalog zur Kunst und Architektur,66,2995
27,Druck,51,2966
27,Architektur,10,2813
27,Standfoto,166,2732
27,Druckgrafik,50,2571
27,Kartenforum,391,2337
27,Print,236,2335
27,Monografie,21,2327
27,Malerei,132,2129
27,Topografie,390,2118
27,Nachlässe,157,1994
27,Online-Publikation,178,1991
27,Auktionskatalog,422,1827
27,Strafprozessakten,323,1724
27,Zeichenkunst,27,1488
27,Zeichnung,28,1359
27,Amtsbücher,30,1359
27,Deutschland,1482,1259
27,Kunsthandwerk,417,1151
27,Schellackplatte,67,1086
27,Arbeiten auf Papier,418,1047
27,Skulptur,15,907
27,Arbeiterfotografie,476,745
27,Photographie,1368,734
27,Schauspiel,55,664
27,Krankenakten,35,614
27,Wohnhaus,36,609
27,Zeichnung / Grafik,415,606
27,Unterrichtsmittel,480,582
27,Kunstgewerbe,6,573
27,Tafelmalerei,23,557
27,Technik-Katalog,52,549
27,Oper,68,542
27,Sammlung,1456,541
27,Geschichte 1600-1930,3583,541
27,Skizzenbuchblatt,1915,537
27,Realismus,414,529
27,Haar- und Bartpflege,2794,515
27,Grabskulptur,172,510
27,Plastik,3183,509
27,Geschichte,184,479
27,Grabstein,239,447
27,Bildnisse,133,429
27,"Hoffmann, Heinrich (1885-1957)",2130,384
27,Druckgraphik,568,371
27,Nationalsozialistische Deutsche Arbeiterpartei,5351,364
27,Schiffe,2233,345
27,Geschichte 1500-1930,419,327
27,Wohnen,174,324
27,Theater,831,313
27,Tiere,315,311
27,Darmstadt (Landkreis) / Kreis- und Stadtbildstelle,1073,311
27,Wandbild,145,272
27,Band,179,271
27,Lied,851,268
27,Lithografie,2278,252
27,Kabarett,3484,249
27,Buch,1277,246
27,Wandmalerei,111,245
27,Geschichte 1500-1900,7672,239
27,Archivalien,1730,236
27,Kunst,421,232
27,Fortlaufendes Sammelwerk,447,232
27,Möbel,91,223
27,Seriendruck,701,217
27,Hessischer Verkehrsverband (Darmstadt),1375,199
27,Bildnis-Katalog,102,194
27,Plan,606,194
27,Bürgermeister,1404,193
27,"Hitler, Adolf",4599,188
27,"Hitler, Adolf (1889-1945)",5350,186
27,Erwachsene,852,183
27,Geschichte 1600-1900,8496,178
27,Frisör,3168,172
27,Bildnis,60,168
27,Schwestern; einzelne,5872,167
27,Technik,175,167
27,Kirche,126,166
27,Münze,331,162
27,Schiff,4661,160
27,Geschichte 1800-1930,7918,159
27,Geschichte 1700-1930,3194,159
27,Statue,16,156
27,Ansichtskarte,1444,156
27,Geschichte 1400-1900,3182,148
27,Gemälde,377,142
27,Bayern,1834,140
27,Österreich,3911,138
27,Landschaften,1909,137
27,Vorauswahl-Portfolio-Aufsberg,2178,135
27,Wasserversorgung,76,131
27,Arbeit,385,131
27,Denkmal,1027,131
27,Spruchkammerakten,19,130
28,Monographie,14,15249
28,Fotos,4,12657
28,Architektur,10,9715
